FR_1,FR_2,FR_3,FL_1,FL_2,FL_3,BR_1,BR_2,BR_3,BL_1,BL_2,BL_3
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9569720613657647,40.13195983851207,83.33220350457981,0.9569720613657521,43.20024366606774,-83.33220350457981,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9569720613657647,40.13195983851207,83.33220350457981,0.9569720613657521,43.20024366606774,-83.33220350457981,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.956792977012205,40.12015165770365,83.30801071636354,0.9567929770121922,43.187859058659896,-83.30801071636354,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9565052339275587,40.10116341993502,83.26910807228059,0.9565052339275459,43.16794465234556,-83.26910807228059,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.956294219886013,40.08722639753543,83.24055483140782,0.956294219886013,43.15332843387239,-83.24055483140782,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9560384044717105,40.07031652873419,83.20591169679834,0.9560384044716979,43.13559516806416,-83.20591169679834,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9558321408614351,40.0566710860272,83.17795690940156,0.9558321408614479,43.12128582337436,-83.17795690940156,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9554376201438921,40.030543924863856,83.12443274540466,0.9554376201438921,43.09388882054081,-83.12443274540466,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9552245037672539,40.01641522662522,83.09548939495478,0.9552245037672665,43.079074168329555,-83.09548939495478,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9549368515898575,39.99732835105838,83.0563897855884,0.9549368515898703,43.05906143453001,-83.0563897855884,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9547757720833053,39.986631650672614,83.03447792401118,0.9547757720832926,43.04784627333858,-83.03447792401118,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9544665102615829,39.96607771523239,82.99237464609578,0.9544665102615701,43.02629693086339,-82.99237464609578,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9542711501188447,39.953082299780256,82.96575502026967,0.954271150118832,43.01267272048942,-82.96575502026967,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9539979127898638,39.93489146947075,82.92849390823088,0.9539979127898638,42.99360243876013,-82.92849390823088,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9537945481227041,39.921341053879,82.90073852216919,0.9537945481227168,42.979397468290195,-82.90073852216919,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.95351752658919,39.90286716014951,82.86289910850607,0.95351752658919,42.960031948356566,-82.86289910850607,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9533164573292218,39.889447026166046,82.835411677492,0.9533164573292218,42.945964651325966,-82.835411677492,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.953013826780683,39.86923033285247,82.79400424486622,0.9530138267806957,42.92477391201375,-82.79400424486622,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9527837665108831,39.85384709836811,82.76249730683145,0.9527837665108959,42.908650208463335,-82.76249730683145,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9525853864646926,39.84057214658978,82.73530890143702,0.9525853864646926,42.894736754847244,-82.73530890143702,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9523520413831937,39.82494551822419,82.70330460711196,0.952352041383181,42.87835908888777,-82.70330460711196,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9521445288298943,39.8110379918904,82.67482166245213,0.9521445288298943,42.86378367056173,-82.67482166245213,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9518363306391161,39.790363620015306,82.63248096686225,0.9518363306391161,42.84211734684694,-82.63248096686225,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9516412933901696,39.777268569886054,82.60566313103429,0.9516412933901696,42.82839456114823,-82.60566313103429,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9513615495194871,39.758470384011126,82.5671663944932,0.9513615495194998,42.80869601048207,-82.5671663944932,-0.9569720613657647,43.20024366606774,83.33220350457981
0.9569720613657521,40.13195983851207,-83.33220350457981,-0.9511793061818569,39.74621397835629,82.54206702868909,0.9511793061818569,42.795853050332795,-82.54206702868909,-0.9569720613657647,43.20024366606774,83.33220350457981
